id,price
15416,1224925.9259259258
15417,433027.74074074073
15418,396515.9259259259
15419,472555.55555555556
15420,634851.8518518518
15421,542425.925925926
15422,867181.925925926
15423,459481.48148148146
15424,455444.44444444444
15425,1662944.4444444445
15426,311379.6296296296
15427,638911.1111111111
15428,684664.8148148148
15429,551881.4814814815
15430,395607.4074074074
15431,289346.037037037
15432,265038.8888888889
15433,482052.77777777775
15434,345694.44444444444
15435,738729.6296296297
15436,475351.85185185185
15437,1117088.5185185184
15438,674937.0370370371
15439,603851.8518518518
15440,661037.0370370371
15441,652277.0370370371
15442,515111.3333333333
15443,387748.6296296296
15444,499012.962962963
15445,480534.44444444444
15446,412956.51851851854
15447,374892.5925925926
15448,270523.85185185185
15449,235411.11111111112
15450,305181.48148148146
15451,566824.4444444445
15452,350538.14814814815
15453,598444.4444444445
15454,900298.1481481482
15455,1471293.3333333333
15456,521722.22222222225
15457,573944.4444444445
15458,344481.44444444444
15459,1186666.2962962964
15460,558546.5555555555
15461,401481.48148148146
15462,545557.4074074074
15463,185851.85185185185
15464,259987.03703703705
15465,860425.925925926
15466,230144.44444444444
15467,698655.5555555555
15468,547887.0370370371
15469,271183.3333333333
15470,483662.962962963
15471,593703.7037037037
15472,341755.55555555556
15473,625338.8888888889
15474,754585.1851851852
15475,640133.7777777778
15476,602109.2592592592
15477,483256.2962962963
15478,378670.3703703704
15479,285071.85185185185
15480,383048.7037037037
15481,283718.51851851854
15482,1140224.8148148148
15483,286134.6296296296
15484,615332.8148148148
15485,293775.9259259259
15486,686948.1481481482
15487,442706.85185185185
15488,253287.03703703705
15489,264479.6296296296
15490,369548.14814814815
15491,289965.55555555556
15492,283827.77777777775
15493,322524.0740740741
15494,320055.55555555556
15495,425819.48148148146
15496,607860.0
15497,849259.2592592592
15498,505040.74074074073
15499,775819.6296296297
15500,233470.37037037036
15501,520083.3333333333
15502,391500.9259259259
15503,899774.074074074
15504,448285.22222222225
15505,204287.03703703705
15506,736351.8518518518
15507,496246.2962962963
15508,553246.2962962963
15509,210646.11111111112
15510,534624.8518518518
15511,1115074.0740740742
15512,211998.14814814815
15513,236425.92592592593
15514,344372.3703703704
15515,1143407.4074074074
15516,292552.037037037
15517,420222.22222222225
15518,455470.3703703704
15519,347775.55555555556
15520,342169.44444444444
15521,543138.8888888889
15522,567255.5555555555
15523,686485.1851851852
15524,315695.3703703704
15525,711462.9629629629
15526,301351.85185185185
15527,1983907.4074074074
15528,310811.1111111111
15529,330731.48148148146
15530,207659.25925925927
15531,832462.9629629629
15532,396746.2962962963
15533,672981.4814814815
15534,726479.6296296297
15535,408090.74074074073
15536,468285.18518518517
15537,1040796.2962962963
15538,415194.44444444444
15539,593821.7777777778
15540,521407.4074074074
15541,550703.7037037037
15542,245753.40740740742
15543,271031.48148148146
15544,1356806.4074074074
15545,1813074.0740740742
15546,334733.3333333333
15547,373774.0740740741
15548,360848.14814814815
15549,718462.9629629629
15550,568561.1851851852
15551,619672.5925925926
15552,450406.2962962963
15553,297794.51851851854
15554,594631.8518518518
15555,314534.6296296296
15556,380037.962962963
15557,520810.51851851854
15558,825977.7777777778
15559,328192.48148148146
15560,575146.2962962963
15561,2470851.8518518517
15562,443132.77777777775
15563,333962.962962963
15564,471720.3703703704
15565,198687.03703703705
15566,888148.1481481482
15567,299764.81481481483
15568,206014.8148148148
15569,356898.14814814815
15570,553446.2962962963
15571,300920.3703703704
15572,672455.5555555555
15573,263311.0740740741
15574,479116.6666666667
15575,280925.9259259259
15576,440110.6666666667
15577,427364.81481481483
15578,784925.925925926
15579,301985.18518518517
15580,658403.7037037037
15581,691982.8888888889
15582,1233248.148148148
15583,381603.7037037037
15584,788581.4814814815
15585,232296.2962962963
15586,890364.8148148148
15587,269698.14814814815
15588,211288.88888888888
15589,556611.1111111111
15590,926313.2222222222
15591,288722.22222222225
15592,1230652.4444444445
15593,303555.55555555556
15594,272390.74074074073
15595,360403.77777777775
15596,191561.11111111112
15597,343159.25925925927
15598,313629.6296296296
15599,418330.9259259259
15600,281737.037037037
15601,270359.22222222225
15602,488370.3703703704
15603,398235.18518518517
15604,591512.9629629629
15605,612780.5555555555
15606,868581.4814814815
15607,473323.9259259259
15608,243907.40740740742
15609,1002111.1111111111
15610,554100.0
15611,818518.074074074
15612,328357.4074074074
15613,319879.6296296296
15614,540488.8888888889
15615,422607.4074074074
15616,251664.8148148148
15617,636875.925925926
15618,608016.6666666666
15619,423955.9259259259
15620,327292.1111111111
15621,696985.3333333334
15622,172255.55555555556
15623,195480.37037037036
15624,390118.51851851854
15625,565835.1851851852
15626,1120431.5185185184
15627,687074.074074074
15628,633301.8518518518
15629,269988.8888888889
15630,279342.5925925926
15631,329370.3703703704
15632,255605.5185185185
15633,684681.4814814815
15634,1070379.6296296297
15635,359688.85185185185
15636,327514.81481481483
15637,305549.6296296296
15638,714944.074074074
15639,762807.4074074074
15640,495222.22222222225
15641,435953.7037037037
15642,1480944.4444444445
15643,576092.5925925926
15644,333630.85185185185
15645,611370.3703703703
15646,236190.8148148148
15647,701981.4814814815
15648,462009.25925925927
15649,341644.22222222225
15650,282528.14814814815
15651,592310.2222222222
15652,653855.5555555555
15653,203988.88888888888
15654,334556.51851851854
15655,584000.0
15656,264545.55555555556
15657,468937.0
15658,245418.5185185185
15659,317844.44444444444
15660,814722.2222222222
15661,298555.18518518517
15662,598637.0370370371
15663,1244907.4074074074
15664,469127.77777777775
15665,481503.7037037037
15666,278738.8888888889
15667,319624.0740740741
15668,191731.4814814815
15669,552681.7037037037
15670,262484.25925925927
15671,2889814.814814815
15672,521053.7037037037
15673,303967.8888888889
15674,254942.59259259258
15675,553973.3333333334
15676,437772.22222222225
15677,632090.7407407408
15678,348783.3333333333
15679,878185.1851851852
15680,274438.8888888889
15681,1164111.0740740742
15682,695361.5555555555
15683,1710197.7777777778
15684,462859.25925925927
15685,405257.4074074074
15686,509541.48148148146
15687,169996.2962962963
15688,363661.0
15689,361000.0
15690,315627.77777777775
15691,285098.14814814815
15692,200756.11111111112
15693,902616.6666666666
15694,616703.7037037037
15695,778218.5185185185
15696,1399792.5925925926
15697,364266.6666666667
15698,1196944.4444444445
15699,467906.8888888889
15700,444348.14814814815
15701,312418.51851851854
15702,553851.8518518518
15703,376839.14814814815
15704,1316537.037037037
15705,533659.2592592592
15706,521542.5925925926
15707,304914.8888888889
15708,368751.85185185185
15709,356822.22222222225
15710,191638.88888888888
15711,3117574.074074074
15712,1082467.5925925926
15713,242231.4814814815
15714,1183335.1851851852
15715,749164.8148148148
15716,432653.037037037
15717,424979.7037037037
15718,869444.4444444445
15719,1068353.3333333333
15720,315033.3333333333
15721,405348.14814814815
15722,477094.0740740741
15723,313793.25925925927
15724,369619.44444444444
15725,338009.9259259259
15726,483301.85185185185
15727,808332.3333333334
15728,319430.3703703704
15729,283548.14814814815
15730,557551.8518518518
15731,751154.8148148148
15732,560583.4074074074
15733,456227.77777777775
15734,406650.0
15735,574407.4074074074
15736,579735.1851851852
15737,562718.5185185185
15738,493910.74074074073
15739,507981.55555555556
15740,823311.1111111111
15741,603518.5185185185
15742,450387.037037037
15743,636579.6296296297
15744,440492.81481481483
15745,299811.1111111111
15746,818035.1851851852
15747,575555.1851851852
15748,642111.1111111111
15749,726425.925925926
15750,546846.3703703703
15751,686148.8148148148
15752,622331.4814814815
15753,441060.0
15754,243772.22222222222
15755,531834.8518518518
15756,384942.5925925926
15757,382070.3703703704
15758,672205.2222222222
15759,396425.9259259259
15760,444687.037037037
15761,584600.0
15762,289931.48148148146
15763,1475072.2222222222
15764,323377.14814814815
15765,355998.14814814815
15766,298085.18518518517
15767,459316.6666666667
15768,412272.22222222225
15769,624850.0
15770,388125.8888888889
15771,564681.4814814815
15772,472595.9259259259
15773,1095629.6296296297
15774,293309.25925925927
15775,1073885.1851851852
15776,579959.2592592592
15777,1304072.2222222222
15778,318955.55555555556
15779,278320.4074074074
15780,787159.2592592592
15781,460446.51851851854
15782,1524870.3703703703
15783,198590.74074074073
15784,814942.5925925926
15785,262962.962962963
15786,595944.4444444445
15787,346129.6296296296
15788,366359.25925925927
15789,372040.74074074073
15790,556148.1481481482
15791,344572.962962963
15792,371775.9259259259
15793,415309.25925925927
15794,320942.5925925926
15795,222975.92592592593
15796,339555.55555555556
15797,967650.5925925926
15798,787553.7037037037
15799,678666.6666666666
15800,331262.74074074073
15801,562798.5185185185
15802,574044.074074074
15803,349018.51851851854
15804,293633.3333333333
15805,461097.22222222225
15806,258946.14814814815
15807,856834.2592592592
15808,315645.975308642
15809,895114.4444444445
15810,498651.48148148146
15811,200089.44444444444
15812,566880.3703703703
15813,259822.22222222222
15814,418820.3703703704
15815,510226.7037037037
15816,412131.0
15817,621935.1851851852
15818,500907.4074074074
15819,239805.40740740742
15820,454731.1111111111
15821,550557.3703703703
15822,253411.22222222222
15823,918772.2222222222
15824,628014.8148148148
15825,530477.7777777778
15826,244333.33333333334
15827,557499.074074074
15828,1341251.851851852
15829,628146.2962962963
15830,480816.6666666667
15831,462090.74074074073
15832,476216.6666666667
15833,510314.81481481483
15834,757222.2222222222
15835,500355.55555555556
15836,610000.0
15837,564755.5555555555
15838,633003.5185185185
15839,217577.77777777778
15840,779666.6666666666
15841,554520.3703703703
15842,520483.3333333333
15843,513388.8888888889
15844,293517.9259259259
15845,844997.4074074074
15846,408554.81481481483
15847,808288.8888888889
15848,345925.9259259259
15849,309633.3333333333
15850,632769.925925926
15851,432944.44444444444
15852,844500.0
15853,330575.18518518517
15854,1089203.7037037036
15855,609753.5555555555
15856,298292.5925925926
15857,935486.3703703703
15858,581629.6296296297
15859,329335.18518518517
15860,454994.4074074074
15861,558592.5925925926
15862,491107.4074074074
15863,223331.4814814815
15864,648995.1851851852
15865,231824.37037037036
15866,363730.48148148146
15867,793496.2962962963
15868,575620.3703703703
15869,837214.8148148148
15870,371829.6296296296
15871,211296.2962962963
15872,479046.2962962963
15873,603074.074074074
15874,271205.5925925926
15875,920262.9629629629
15876,1042074.074074074
15877,391140.74074074073
15878,275394.44444444444
15879,501958.81481481483
15880,426255.55555555556
15881,733685.1851851852
15882,338916.1111111111
15883,184851.85185185185
15884,1158925.9259259258
15885,327737.037037037
15886,352242.74074074073
15887,379703.7037037037
15888,426177.77777777775
15889,457569.25925925927
15890,554235.1851851852
15891,393032.4074074074
15892,374544.44444444444
15893,428272.22222222225
15894,439798.51851851854
15895,666483.3333333334
15896,362032.4074074074
15897,601222.2222222222
15898,280611.1111111111
15899,542318.3333333334
15900,295962.962962963
15901,594375.0
15902,415331.48148148146
15903,455962.962962963
15904,187685.1851851852
15905,1667648.148148148
15906,1182835.1851851852
15907,744751.8518518518
15908,443485.18518518517
15909,740598.2962962963
15910,1466296.2962962964
15911,473785.18518518517
15912,438836.81481481483
15913,218913.92592592593
15914,983944.4444444445
15915,368738.8888888889
15916,274998.8888888889
15917,222996.2962962963
15918,273792.5925925926
15919,521479.6296296296
15920,517979.6296296296
15921,552259.2592592592
15922,394751.85185185185
15923,549954.6296296297
15924,495768.51851851854
15925,654606.925925926
15926,468959.25925925927
15927,502479.6296296296
15928,311394.44444444444
15929,594166.6666666666
15930,218473.14814814815
15931,491049.77777777775
15932,335212.962962963
15933,552833.3333333334
15934,283666.6666666667
15935,1283166.6666666667
15936,615609.2592592592
15937,385927.77777777775
15938,468442.5925925926
15939,541935.1851851852
15940,456496.2962962963
15941,476962.9259259259
15942,255526.8148148148
15943,186662.96296296295
15944,440333.3333333333
15945,248387.03703703705
15946,515250.8888888889
15947,368760.18518518517
15948,925114.074074074
15949,1082400.0
15950,322265.14814814815
15951,248251.85185185185
15952,763622.4444444445
15953,751540.7407407408
15954,1028259.2592592592
15955,628525.925925926
15956,554363.7037037037
15957,553927.7777777778
15958,1265296.2962962964
15959,265409.25925925927
15960,352640.14814814815
15961,599979.6296296297
15962,268050.18518518517
15963,212798.11111111112
15964,526193.5185185185
15965,400494.44444444444
15966,267229.14814814815
15967,714722.2222222222
15968,766794.4444444445
15969,651850.5925925926
15970,770403.7037037037
15971,280881.48148148146
15972,627971.7777777778
15973,330451.85185185185
15974,528210.1851851852
15975,558039.0
15976,767101.6296296297
15977,374012.51851851854
15978,499288.8888888889
15979,365509.25925925927
15980,283680.0
15981,567275.1481481482
15982,571833.3333333334
15983,483424.0740740741
15984,178385.1851851852
15985,1371589.3703703703
15986,432862.962962963
15987,2639192.592592593
15988,390712.22222222225
15989,197994.40740740742
15990,488792.5925925926
15991,293294.44444444444
15992,603716.6666666666
15993,558810.1851851852
15994,219847.92592592593
15995,525492.5925925926
15996,462962.962962963
15997,380901.85185185185
15998,137104.62962962964
15999,232494.44444444444
16000,407311.1111111111
16001,259546.07407407407
16002,376889.55555555556
16003,637442.5925925926
16004,940175.5555555555
16005,644462.5925925926
16006,291909.25925925927
16007,716929.6666666666
16008,565472.5925925926
16009,462902.3703703704
16010,491970.3703703704
16011,933037.0370370371
16012,309777.77777777775
16013,523805.55555555556
16014,312944.44444444444
16015,1101734.0740740742
16016,589037.0370370371
16017,895315.3333333334
16018,406981.48148148146
16019,204988.88888888888
16020,799937.0370370371
16021,404338.2962962963
16022,440401.81481481483
16023,720809.2592592592
16024,558985.2222222222
16025,332405.55555555556
16026,553894.4444444445
16027,1354109.2592592593
16028,270966.6666666667
16029,2315716.6666666665
16030,530111.1111111111
16031,314640.74074074073
16032,211370.37037037036
16033,407220.18518518517
16034,617988.8888888889
16035,526072.2222222222
16036,300588.8888888889
16037,500477.77777777775
16038,314582.0740740741
16039,418461.1111111111
16040,816357.7777777778
16041,870661.1111111111
16042,357736.8888888889
16043,525133.5185185185
16044,266359.6296296296
16045,404629.6296296296
16046,354830.3703703704
16047,559637.0370370371
16048,386675.9259259259
16049,327848.14814814815
16050,297257.4074074074
16051,895393.4814814815
16052,321818.8888888889
16053,218286.2962962963
16054,513200.0
16055,609200.0
16056,376201.85185185185
16057,306812.037037037
16058,1555129.6296296297
16059,193826.85185185185
16060,269422.3333333333
16061,572385.925925926
16062,353096.2962962963
16063,449512.962962963
16064,614909.2592592592
16065,557766.6666666666
16066,252127.77777777778
16067,401007.3703703704
16068,820659.2592592592
16069,302518.51851851854
16070,685482.2222222222
16071,217657.74074074073
16072,590025.925925926
16073,506924.0740740741
16074,264898.14814814815
16075,474735.18518518517
16076,203079.40740740742
16077,527000.0
16078,771959.2592592592
16079,907294.4814814815
16080,188888.88888888888
16081,515407.4074074074
16082,375137.962962963
16083,575722.2222222222
16084,441901.85185185185
16085,550408.074074074
16086,337055.55555555556
16087,553530.5555555555
16088,655829.6296296297
16089,421359.25925925927
16090,338297.4074074074
16091,553133.3333333334
16092,240694.44444444444
16093,274917.5925925926
16094,1088012.5925925926
16095,471342.5925925926
16096,628058.8148148148
16097,542220.3703703703
16098,373055.55555555556
16099,222211.44444444444
16100,487562.962962963
16101,696811.5185185185
16102,352668.51851851854
16103,582587.0370370371
16104,356975.9259259259
16105,1919796.2962962964
16106,524937.0370370371
16107,1721831.851851852
16108,407318.51851851854
16109,675685.1851851852
16110,634899.9629629629
16111,1450177.037037037
16112,396178.7037037037
16113,1010617.7777777778
16114,847531.1111111111
16115,270488.8888888889
16116,576061.1111111111
16117,262442.5925925926
16118,631941.6666666666
16119,549392.5925925926
16120,672033.3333333334
16121,209187.03703703705
16122,287078.1111111111
16123,201807.40740740742
16124,441479.6296296296
16125,366422.22222222225
16126,1759994.4444444445
16127,517059.25925925927
16128,439164.81481481483
16129,534818.8888888889
16130,394120.3703703704
16131,644366.6666666666
16132,860720.3703703703
16133,845203.7037037037
16134,401416.6666666667
16135,490525.0740740741
16136,330050.0
16137,809890.7407407408
16138,380087.037037037
16139,269035.18518518517
16140,320064.44444444444
16141,902066.6666666666
16142,749529.6296296297
16143,215950.0
16144,273537.037037037
16145,401422.22222222225
16146,216885.1851851852
16147,296627.77777777775
16148,687577.7777777778
16149,672660.2962962963
16150,366174.0740740741
16151,804966.6666666666
16152,363066.6666666667
16153,417784.48148148146
16154,362592.5925925926
16155,593279.6296296297
16156,252238.88888888888
16157,839603.7037037037
16158,429703.3703703704
16159,509488.8888888889
16160,212659.25925925927
16161,617722.2222222222
16162,603872.2222222222
16163,249286.8148148148
16164,712000.0
16165,578777.7777777778
16166,399399.81481481483
16167,343661.18518518517
16168,345299.6296296296
16169,318357.4074074074
16170,894128.9629629629
16171,277605.55555555556
16172,1031796.2962962963
16173,338259.25925925927
16174,193370.37037037036
16175,373814.3703703704
16176,272222.22222222225
16177,547227.7777777778
16178,418353.7037037037
16179,498116.77777777775
16180,417918.51851851854
16181,764996.2962962963
16182,920783.3333333334
16183,297900.0
16184,410475.55555555556
16185,292827.0
16186,316161.1111111111
16187,209159.25925925927
16188,715019.925925926
16189,508059.25925925927
16190,379820.3703703704
16191,650642.5925925926
16192,417929.6296296296
16193,711407.4074074074
16194,423034.77777777775
16195,484133.25925925927
16196,175699.07407407407
16197,600000.0
16198,245225.92592592593
16199,253435.1851851852
16200,234425.92592592593
16201,1100053.7037037036
16202,820870.3703703703
16203,499403.7037037037
16204,345468.51851851854
16205,321735.18518518517
16206,394715.3333333333
16207,581833.3333333334
16208,650422.2222222222
16209,380711.1111111111
16210,408680.55555555556
16211,286537.037037037
16212,2611444.4444444445
16213,347300.1111111111
16214,448564.81481481483
16215,364918.51851851854
16216,350037.25925925927
16217,464741.18518518517
16218,427325.74074074073
16219,541555.6666666666
16220,648300.0
16221,258144.40740740742
16222,975444.4444444445
16223,491911.1111111111
16224,454462.9259259259
16225,534511.1111111111
16226,803498.1481481482
16227,515694.44444444444
16228,785107.4074074074
16229,600777.7777777778
16230,417903.7037037037
16231,352183.4074074074
16232,628222.2222222222
16233,254827.77777777778
16234,1711188.888888889
16235,334629.6296296296
16236,513558.51851851854
16237,471138.8888888889
16238,615121.2962962963
16239,833603.2592592592
16240,448985.18518518517
16241,627740.7407407408
16242,721571.5555555555
16243,330496.2962962963
16244,293239.6296296296
16245,663703.7037037037
16246,244014.8148148148
16247,225424.07407407407
16248,684203.7037037037
16249,274422.22222222225
16250,515466.74074074073
16251,311829.6296296296
16252,1149001.851851852
16253,201737.03703703705
16254,359441.85185185185
16255,422361.1111111111
16256,1043291.925925926
16257,496345.18518518517
16258,393382.8888888889
16259,433203.7037037037
16260,543407.4074074074
16261,307110.6666666667
16262,813466.6666666666
16263,368664.81481481483
16264,319660.0
16265,336819.85185185185
16266,470844.44444444444
16267,722004.925925926
16268,595981.4814814815
16269,466563.7037037037
16270,559553.7037037037
16271,527085.2592592592
16272,1265858.5185185184
16273,637059.2592592592
16274,426777.77777777775
16275,198792.59259259258
16276,233354.7037037037
16277,450181.48148148146
16278,562962.9629629629
16279,880365.2592592592
16280,291378.51851851854
16281,806292.7037037037
16282,383790.81481481483
16283,450587.037037037
16284,461368.3333333333
16285,1085826.6666666667
16286,523711.1111111111
16287,770321.7777777778
16288,1680651.851851852
16289,283979.6296296296
16290,1298444.4444444445
16291,416927.77777777775
16292,449777.77777777775
16293,317325.9259259259
16294,2046253.7037037036
16295,387602.962962963
16296,443544.44444444444
16297,278236.5925925926
16298,516957.77777777775
16299,501044.14814814815
16300,769982.7777777778
16301,1230981.4814814816
16302,527794.4444444445
16303,433387.037037037
16304,1234592.5925925926
16305,871666.6666666666
16306,300929.4074074074
16307,1322481.4814814816
16308,449831.48148148146
16309,340648.0740740741
16310,295045.3703703704
16311,567368.5185185185
16312,419177.77777777775
16313,239077.11111111112
16314,536664.8148148148
16315,506357.4074074074
16316,513401.85185185185
16317,458685.18518518517
